"X2008.10.Year","X2008.10.Month","X2008.10.Day","X2008.10.Lat","X2008.10.Lon","X2008.10.Depth","X2008.10.Bottom_temp","X2008.10.Bottom_sal","X2008.10.Bottom_DO","X2008.10.Surface_temp","X2008.10.Surface_sal","X2008.10.Surface_DO","X2008.10.pH","X2008.10.Data_source"
2008,10,1,29.138483,-83.076367,3.9,26.2,29.4,"5.5",26.1,27.5,6.1,8,"FWC"
2008,10,1,29.1665,-83.102667,0.6,26.3,24,"7.4",26.3,24,7.5,8.1,"FWC"
2008,10,1,29.166067,-83.100817,2.6,26.3,25.6,"5.9",26.4,23.8,7.9,8,"FWC"
2008,10,1,29.169267,-83.101917,2.1,26.3,24.5,"6.3",26.6,23.4,8.5,8,"FWC"
2008,10,1,29.1562,-83.067817,0.3,26.9,24.9,"7",26.9,24.9,7.2,7.9,"FWC"
2008,10,1,29.147667,-83.071967,0.6,26.9,26.1,"6.2",26.9,26.1,6.2,8,"FWC"
2008,10,1,29.124933,-83.066167,0.6,27.8,29.4,"7.7",27.4,29.4,7.7,8.1,"FWC"
2008,10,1,29.112433,-83.059683,1,27.6,30.2,"7.8",27.4,30.2,7.9,8.2,"FWC"
2008,10,1,29.124417,-83.034283,0.3,27.6,29.9,"7.4",27.6,29.9,7.5,8.1,"FWC"
2008,10,1,29.12715,-83.03205,1,28.4,29.9,"8.3",28.5,29.9,8.3,8.2,"FWC"
2008,10,2,29.102417,-83.06245,0.9,22.4,30.3,"6.2",22.2,30.5,6.1,8.1,"FWC"
2008,10,2,29.102633,-83.061783,0.3,22.4,30.3,"5.8",22.4,30.3,5.8,8,"FWC"
2008,10,2,29.091217,-83.07945,1.8,23.3,29.2,"5.5",23.3,28.8,5.9,8.1,"FWC"
2008,10,2,29.078217,-83.132483,5.3,25,32.8,"5.5",24.5,31,7.3,8,"FWC"
2008,10,2,29.0791,-83.07605,0.4,24.6,29.7,"8.4",24.6,29.7,8.7,8.2,"FWC"
2008,10,2,29.066567,-83.013833,0.5,23.9,31.7,"8.9",23.9,31.7,8.9,8.2,"FWC"
2008,10,2,29.127117,-83.033617,0.9,25.1,28.4,"8.2",25.4,28.4,8.5,8,"FWC"
2008,10,3,29.18705,-83.072533,0.4,24.8,29,"6.8",24.8,29,6.8,7.9,"FWC"
2008,10,3,29.193733,-83.0592,0.6,25,25.5,"5",25,25.3,4.9,7.7,"FWC"
2008,10,3,29.216917,-83.062283,0.4,25.6,25.4,"4.7",25.6,25.3,4.7,7.8,"FWC"
2008,10,3,29.2036,-83.08005,0.4,25.3,29.7,"6.9",25.3,29.6,7.2,8,"FWC"
2008,10,3,29.21545,-83.0876,0.3,25.9,30.7,"8",25.9,30.7,8.2,8,"FWC"
2008,10,3,29.219167,-83.087267,0.2,26.4,28.5,"7.5",NA,NA,NA,8,"FWC"
2008,10,3,29.230683,-83.0715,0.3,25.7,23.3,"5.9",25.8,23.3,6,7.7,"FWC"
2008,10,3,29.239517,-83.082967,0.3,25.7,28.8,"7.5",25.9,26.8,8.5,8,"FWC"
2008,10,3,29.230267,-83.091917,0.6,25.7,27.3,"7.6",25.7,27.2,7.8,8,"FWC"
2008,10,3,29.210883,-83.12435,0.3,25.4,31,"8.6",25.4,31.2,8.6,8.1,"FWC"
2008,10,4,29.253417,-83.242333,4.7,25.2,33.6,"6.8",25.2,33.6,6.9,8,"FWC"
2008,10,4,29.3623,-83.281783,2.7,24.8,28.9,"6.6",24.9,28.9,6.9,8,"FWC"
2008,10,4,29.365467,-83.30815,1.7,25,29.1,"6.9",25,29.1,7.2,8,"FWC"
2008,10,4,29.365567,-83.20435,0.4,26,28.5,"7.7",26,28.5,7.8,8,"FWC"
2008,10,4,29.353433,-83.160733,0.4,26.5,24.3,"4.7",26.6,24.2,4.9,7.4,"FWC"
2008,10,4,29.33425,-83.172267,0.2,27.3,27.5,"8",NA,NA,NA,8,"FWC"
2008,10,4,29.316867,-83.167783,0.4,25.8,9.5,"5.6",25.8,8.2,5.6,7.6,"FWC"
2008,10,4,29.3112,-83.164783,0.8,25.2,5.6,"5.8",25.2,5.6,5.8,7.5,"FWC"
2008,10,4,29.3112,-83.1607,1,26.1,7.3,"5.5",26.3,7.1,7,7.4,"FWC"
2008,10,4,29.295267,-83.159467,0.4,25.3,4.8,"5.7",25.3,4.9,5.9,7.6,"FWC"
2008,10,4,29.293933,-83.166233,0.2,25.3,4.6,"6.2",NA,NA,NA,7.6,"FWC"
2008,10,5,29.0975,-83.028467,0.9,25.9,32.1,"5.3",25.9,32.1,5.4,8,"FWC"
2008,10,5,29.124067,-83.09025,1.3,25.8,31.3,"5.4",25.8,31.3,5.7,7.9,"FWC"
2008,10,5,29.14755,-83.057167,1.2,26.2,30,"5.8",26.3,29.9,6.1,7.9,"FWC"
2008,10,5,29.1381,-83.041167,1.3,26.5,29.4,"5.4",26.5,29.4,5.9,7.7,"FWC"
2008,10,5,29.155617,-83.0119,1.3,26.7,29.1,"5.5",26.7,29.1,5.6,7.8,"FWC"
2008,10,5,29.152233,-83.017583,0.8,26.8,29.1,"6.3",26.8,29.3,6.3,7.8,"FWC"
2008,10,5,29.145633,-83.017217,0.9,26.6,29.3,"6.2",26.6,29.2,6.2,7.9,"FWC"
2008,10,6,29.30915,-83.155733,1.8,24.3,0.6,"5.8",24.3,0.6,5.9,7.6,"FWC"
2008,10,6,29.316317,-83.143117,0.8,24.3,0.2,"7.5",24.3,0.2,7.6,5.9,"FWC"
2008,10,6,29.321617,-83.132433,2,24.2,0.2,"6",24.3,0.2,6.4,7.7,"FWC"
2008,10,6,29.321483,-83.124417,2,24.3,0.2,"6",24.3,0.2,6.3,7.7,"FWC"
2008,10,6,29.323483,-83.133633,3.9,24.3,0.2,"5.9",24.3,0.2,6.1,7.7,"FWC"
2008,10,6,29.316433,-83.132783,0.8,24.4,0.4,"5.4",24.4,0.2,5.9,7.1,"FWC"
2008,10,6,29.314933,-83.1188,0.6,24.6,0.2,"5.9",24.6,0.2,6,7.7,"FWC"
2008,10,6,29.32725,-83.1039,5.1,24.3,0.2,"6",24.5,0.2,6.1,7.7,"FWC"
2008,10,6,29.2424,-83.117067,2.3,24.9,26.4,"6.3",25.4,23.5,7.7,7.9,"FWC"
2008,10,6,29.2262,-83.088683,1.7,25.5,27.4,"7",25.5,27.4,7.4,8,"FWC"
2008,10,6,29.259483,-83.055933,1.3,26,22.9,"6.6",26.2,22.8,6.5,7.8,"FWC"
2008,10,6,29.296933,-83.1221,1.1,25.8,11.8,"5.6",25.9,11.1,5.6,7.7,"FWC"
2008,10,7,29.36425,-83.1906,0.9,21.7,28.5,"7.6",21.7,28.5,7.6,8.1,"FWC"
2008,10,7,29.325067,-83.165217,0.9,23,26.2,"8.6",23,24,8.7,8.1,"FWC"
2008,10,7,29.302333,-83.17155,0.6,23.3,20.9,"8",23.3,20.2,8.1,8.1,"FWC"
2008,10,7,29.2878,-83.144317,0.6,22.8,22,"10.8",22.5,17.6,12,8.1,"FWC"
2008,10,7,29.28025,-83.120933,0.8,23.1,26.8,"7.5",23.1,19.9,7.5,7.8,"FWC"
2008,10,7,29.2532,-83.0721,0.3,23.2,18,"7.8",23.1,18,7.9,7.7,"FWC"
2008,10,7,29.270317,-83.07465,0.3,22.9,14.5,"8.4",22.8,14.5,8.6,7.6,"FWC"
2008,10,7,29.2665,-83.090983,0.3,24.7,20.4,"14.7",24.9,18.4,14.7,8.4,"FWC"
2008,10,7,29.27385,-83.108733,0.8,24,18.9,"10.2",24.2,16.4,9.1,8,"FWC"
2008,10,1,29.25666667,-83.1,0.2,NA,NA,NA,25.9,10.2,5.4,7.4,"FDACS"
2008,10,1,29.243,-83.0945,0.3,25.9,12.2,"5.2",25.9,12.1,5.3,7.4,"FDACS"
2008,10,1,29.23116667,-83.0855,0.3,26.2,18.4,"4.8",26.3,18.3,5.1,7.4,"FDACS"
2008,10,1,29.2995,-83.18833333,0.3,26.7,15.3,"7.9",26.7,13.1,7.5,7.6,"FDACS"
2008,10,1,29.36566667,-83.2,0.3,26.5,25.3,"7.4",26.4,25.4,7.4,7.7,"FDACS"
2008,10,1,29.34333333,-83.192,0.4,26.1,22.1,"6.1",26,22.1,6.1,7.6,"FDACS"
2008,10,1,29.31866667,-83.19866667,0.4,26.1,25.6,"6.3",26.2,24.7,6.5,7.8,"FDACS"
2008,10,1,29.249,-83.1705,0.4,26.1,27.9,"7.5",26.1,27.7,7.6,7.9,"FDACS"
2008,10,1,29.2965,-83.19033333,0.4,26,26.9,"6.5",26.3,23.9,6.9,7.7,"FDACS"
2008,10,1,29.34766667,-83.182,0.4,26.5,24.6,"7.1",26.5,24.6,7,7.5,"FDACS"
2008,10,1,29.23733333,-83.08233333,0.4,26.1,17.7,"5.8",26.2,17.7,6.1,7.6,"FDACS"
2008,10,1,29.27,-83.14333333,0.4,25.7,16.2,"5.5",25.7,9.9,5.8,7.4,"FDACS"
2008,10,1,29.2745,-83.17333333,0.4,26.1,21.3,"6.3",26,21.2,6.2,7.6,"FDACS"
2008,10,1,29.355,-83.17333333,0.5,27.1,22.9,"7",27,22.9,7,7.4,"FDACS"
2008,10,1,29.34933333,-83.21066667,0.5,26.1,27,"6.9",26.1,27,6.9,7.9,"FDACS"
2008,10,1,29.36133333,-83.213,0.5,26,25.3,"6.1",26,25.3,6.2,7.7,"FDACS"
2008,10,1,29.3445,-83.19233333,0.5,26.5,25.3,"6.6",26.4,25.3,6.7,7.7,"FDACS"
2008,10,1,29.32,-83.19166667,0.5,26.2,16.5,"6.1",26.1,16.3,6.1,7.5,"FDACS"
2008,10,1,29.31016667,-83.19933333,0.5,26.1,27.4,"6.3",26.5,23.8,6.9,7.8,"FDACS"
2008,10,1,29.305,-83.17633333,0.5,25.9,12.6,"5.8",25.8,1.7,5.7,7.3,"FDACS"
2008,10,1,29.25483333,-83.14583333,0.5,26,24.4,"5.7",25.9,16.2,5.8,7.5,"FDACS"
2008,10,1,29.16333333,-83.04666667,0.5,26,24.4,"5.7",25.9,16.2,5.8,7.5,"FDACS"
2008,10,1,29.258,-83.11283333,0.5,25.5,11.6,"4.7",25.3,2.8,5.3,7.3,"FDACS"
2008,10,1,29.24033333,-83.16333333,0.5,26,25.5,"6.7",25.9,25.6,6.6,7.8,"FDACS"
2008,10,1,29.3615,-83.18983333,0.5,26.4,24.6,"5.5",26.4,24.6,5.6,7.3,"FDACS"
2008,10,1,29.34016667,-83.1715,0.5,26.6,18.2,"6.4",26.5,18.3,6.4,7.3,"FDACS"
2008,10,1,29.26833333,-83.13233333,0.5,26.2,25.2,"4.9",25.6,4.4,5.7,7.3,"FDACS"
2008,10,1,29.25633333,-83.07833333,0.5,26.9,11.4,"5.4",27,10.6,5.7,7.1,"FDACS"
2008,10,1,29.1665,-83.0315,0.6,26.8,24.5,"6.2",26.8,24.5,6.4,7.4,"FDACS"
2008,10,1,29.362,-83.1815,0.6,26.8,24.5,"6.2",26.8,24.5,6.4,7.4,"FDACS"
2008,10,1,29.24816667,-83.15416667,0.6,25.8,19.8,"6",25.9,19.7,6.3,7.6,"FDACS"
2008,10,1,29.25366667,-83.10166667,0.6,26.8,12.7,"5.9",26.9,12.2,6.1,7.2,"FDACS"
2008,10,1,29.23566667,-83.07616667,0.6,27.3,17.4,"8.6",27.4,17.4,8.7,7.6,"FDACS"
2008,10,1,29.34633333,-83.174,0.7,27,22.8,"7.5",26.9,22.8,7.6,7.5,"FDACS"
2008,10,1,29.279,-83.0885,0.7,26.1,4.2,"5.1",26.2,2.7,5.4,7,"FDACS"
2008,10,1,29.27666667,-83.10716667,0.7,26.7,11.4,"5.7",26.9,9.4,5.7,7.1,"FDACS"
2008,10,1,29.23133333,-83.12866667,0.7,25.7,21.1,"5.5",25.8,14.7,5.9,7.5,"FDACS"
2008,10,1,29.2245,-83.0795,0.7,27.6,19.2,"10",27.6,19.1,10.1,7.8,"FDACS"
2008,10,1,29.2245,-83.07983333,0.7,27.6,19.2,"10",27.6,19.1,10.1,7.8,"FDACS"
2008,10,1,29.23066667,-83.07566667,0.7,27.4,19.4,"8.6",27.5,18.9,8.7,7.7,"FDACS"
2008,10,1,29.3235,-83.157,0.8,26.5,5.7,"5.7",26.9,4.3,6.1,7.2,"FDACS"
2008,10,1,29.2635,-83.171,0.8,26.1,24.9,"6.1",26,25,6.2,7.7,"FDACS"
2008,10,1,29.24483333,-83.074,0.8,27,12.9,"5.8",27.2,11.6,5.9,7.1,"FDACS"
2008,10,1,29.2875,-83.1655,0.8,25.2,0.6,"5.5",25.2,0.5,5.5,7.2,"FDACS"
2008,10,1,29.238,-83.06933333,0.8,27.2,14.7,"6.4",27.1,14.3,6.3,7.2,"FDACS"
2008,10,1,29.3085,-83.16416667,0.9,26.6,3.3,"6",26.2,1.6,5.8,7,"FDACS"
2008,10,1,29.31516667,-83.16333333,0.9,26.7,8.8,"6.3",26.9,4.8,6.3,7.2,"FDACS"
2008,10,1,29.3285,-83.15416667,0.9,26.5,8.7,"5.3",26.8,5.1,5.8,7.2,"FDACS"
2008,10,1,29.329,-83.17383333,1,26.6,14.4,"6",26.8,13.7,6.1,7.2,"FDACS"
2008,10,1,29.32516667,-83.139,1.2,25.1,0.2,"5.5",25.9,0.2,5.6,7.1,"FDACS"
2008,10,1,29.2775,-83.11216667,1.4,26.8,10,"5.6",26.2,0.7,5.7,6.9,"FDACS"
2008,10,1,29.30283333,-83.15566667,1.5,25,0.3,"5.4",25.1,0.2,5.5,7.2,"FDACS"
2008,10,1,29.315,-83.11966667,1.8,24.9,0.2,"5.4",25.3,0.2,5.5,6.9,"FDACS"
2008,10,13,29.2245,-83.0795,0.2,NA,NA,NA,24.8,25.5,6.6,7.9,"FDACS"
2008,10,13,29.2245,-83.07983333,0.2,NA,NA,NA,24.8,25.5,6.6,7.9,"FDACS"
2008,10,13,29.243,-83.0945,0.4,25,23.9,"7",25,23.9,7,8,"FDACS"
2008,10,13,29.249,-83.1705,0.4,25.3,25.5,"7.9",25.3,25.5,7.8,8.1,"FDACS"
2008,10,13,29.36566667,-83.2,0.4,24.8,26.8,"6.8",24.8,26.6,6.8,8.1,"FDACS"
2008,10,13,29.3615,-83.18983333,0.4,25,26.6,"6.8",25,26.6,6.8,8.1,"FDACS"
2008,10,13,29.34766667,-83.182,0.4,25.1,26,"6.9",25.1,26,6.9,8.1,"FDACS"
2008,10,13,29.36133333,-83.213,0.5,25.1,27.3,"6.5",25.1,27.3,6.5,8.1,"FDACS"
2008,10,13,29.34333333,-83.192,0.5,25.2,27.5,"6.7",25.2,27.2,6.8,8.1,"FDACS"
2008,10,13,29.31866667,-83.19866667,0.5,25.5,29.6,"6.6",25.3,27.4,6.9,8.1,"FDACS"
2008,10,13,29.23116667,-83.0855,0.5,25.1,25.4,"6.6",25.1,25.4,6.6,8,"FDACS"
2008,10,13,29.34933333,-83.21066667,0.6,25.2,27.8,"7.1",25.2,27.8,7.3,8.1,"FDACS"
2008,10,13,29.3445,-83.19233333,0.6,25.2,26.8,"7.3",25.3,26.7,7.6,8.2,"FDACS"
2008,10,13,29.32,-83.19166667,0.6,25.4,27.7,"6.5",25.4,27.7,6.5,8,"FDACS"
2008,10,13,29.23733333,-83.08233333,0.6,24.9,24.7,"6.7",25,24.5,6.8,8,"FDACS"
2008,10,13,29.24816667,-83.15416667,0.7,25.3,27.7,"6.6",25.3,27.7,6.6,8.1,"FDACS"
2008,10,13,29.24033333,-83.16333333,0.7,25.2,28.5,"7.1",25.3,28,7.2,8.1,"FDACS"
2008,10,13,29.2965,-83.19033333,0.7,25.4,30.7,"6.1",25.1,27,6.6,8,"FDACS"
2008,10,13,29.2635,-83.171,0.8,25.4,29.1,"6.8",25.1,27.4,7,8.1,"FDACS"
2008,10,13,29.23133333,-83.12866667,0.8,24.9,25.9,"7",24.9,24.2,7.1,8,"FDACS"
2008,10,29,29.34333333,-83.192,0.3,14.7,28.6,"7.9",14.7,28.6,7.9,8.2,"FDACS"
2008,10,29,29.23116667,-83.0855,0.3,14.1,19.3,"9.2",14.1,19.3,9.2,8.2,"FDACS"
2008,10,29,29.36566667,-83.2,0.3,14.7,28.2,"9",14.8,28.3,9,8.1,"FDACS"
2008,10,29,29.3615,-83.18983333,0.3,14.5,27.6,"9.2",14.5,27.6,9.1,8.1,"FDACS"
2008,10,29,29.31866667,-83.19866667,0.4,14.9,29.3,"8",14.9,29.2,7.7,8.2,"FDACS"
2008,10,29,29.243,-83.0945,0.4,15.6,16.6,"8.9",15.6,16.4,9,8.2,"FDACS"
2008,10,29,29.249,-83.1705,0.4,16.4,28.8,"7.6",16.4,28.8,7.6,8.2,"FDACS"
2008,10,29,29.34766667,-83.182,0.4,14.5,27.8,"8.8",14.5,27.8,8.7,8.1,"FDACS"
2008,10,29,29.23733333,-83.08233333,0.4,13.9,17.4,"9.6",14.2,17.1,9.7,8.2,"FDACS"
2008,10,29,29.36133333,-83.213,0.5,14.9,29.1,"7.9",15,29.1,7.9,8.2,"FDACS"
2008,10,29,29.3445,-83.19233333,0.5,15,29.1,"8.2",15,29.1,8.2,8.2,"FDACS"
2008,10,29,29.32,-83.19166667,0.5,14.4,27.9,"7.9",14.4,27.9,7.9,8.1,"FDACS"
2008,10,29,29.24033333,-83.16333333,0.5,15.8,28.4,"7.5",15.9,28.4,7.6,8.2,"FDACS"
2008,10,29,29.34933333,-83.21066667,0.6,15,29.2,"8",15,29.2,8,8.2,"FDACS"
2008,10,29,29.24816667,-83.15416667,0.6,15.6,27.6,"7.7",15.6,27.6,7.7,8.2,"FDACS"
2008,10,29,29.2965,-83.19033333,0.6,15,29.6,"7.7",14.9,27.9,7.9,8.2,"FDACS"
2008,10,29,29.2245,-83.0795,0.6,15.5,18,"10.5",15.3,18,10.3,8.3,"FDACS"
2008,10,29,29.2245,-83.07983333,0.6,15.5,18,"10.5",15.3,18,10.3,8.3,"FDACS"
2008,10,29,29.23133333,-83.12866667,0.8,15.4,22.4,"7.3",14.7,17.2,8.6,8.2,"FDACS"
2008,10,29,29.2635,-83.171,0.9,15.6,28.4,"7.5",15.6,28.4,7.5,8.1,"FDACS"
2008,10,29,29.30417,-83.176,1.6,16.14,27.19,"8.22",NA,NA,NA,8.11,"Frazier"
2008,10,29,29.34167,-83.19167,1.8,15.35,27.88,"7.55",NA,NA,NA,8.05,"Frazier"
2008,10,29,29.275,-83.16167,1.9,16.9,28.36,"7",NA,NA,NA,8.11,"Frazier"
2008,10,29,29.24167,-83.14167,2.5,16.29,26.96,"6.78",NA,NA,NA,8.06,"Frazier"
2008,10,29,29.30833,-83.14667,3.3,19.37,3.87,"6.11",NA,NA,NA,7.75,"Frazier"
2008,10,29,29.20833,-83.19167,4.1,17.82,30.27,"6.61",NA,NA,NA,8.12,"Frazier"
2008,10,29,29.275,-83.225,4.3,17.63,31.41,"6.71",NA,NA,NA,8.11,"Frazier"
2008,10,29,29.24167,-83.20833,4.4,17.8,31.18,"6.6",NA,NA,NA,8.11,"Frazier"
2008,10,29,29.32723,-83.10382,4.9,19.98,0.15,"5.86",NA,NA,NA,7.63,"Frazier"
2008,10,29,29.30833,-83.24167,4.9,17.49,31.81,"6.78",NA,NA,NA,8.12,"Frazier"
