"X1999.2.Year","X1999.2.Month","X1999.2.Day","X1999.2.Lat","X1999.2.Lon","X1999.2.Depth","X1999.2.Bottom_temp","X1999.2.Bottom_sal","X1999.2.Bottom_DO","X1999.2.Surface_temp","X1999.2.Surface_sal","X1999.2.Surface_DO","X1999.2.pH","X1999.2.Data_source"
1999,2,8,29.147333,-83.056833,0.4,19.9,30.2,"6.8",NA,NA,NA,7.9,"FWC"
1999,2,8,29.123167,-83.034667,0.3,20.3,30.5,"6.9",NA,NA,NA,8,"FWC"
1999,2,8,29.138,-83.040833,0.4,20.8,30.5,"6.5",NA,NA,NA,7.9,"FWC"
1999,2,8,29.127333,-83.05,0.9,20.5,30.7,"7.1",NA,NA,NA,8.1,"FWC"
1999,2,8,29.102,-83.0715,0.3,22.3,32.1,"7.7",NA,NA,NA,8.1,"FWC"
1999,2,8,29.096,-83.07,0.3,22.8,32.3,"9.7",NA,NA,NA,8.3,"FWC"
1999,2,8,29.0965,-83.0365,0.3,21.4,32.1,"8.1",NA,NA,NA,8.2,"FWC"
1999,2,9,29.1555,-82.995167,0.6,20.8,28.5,"5.6",NA,NA,NA,7.7,"FWC"
1999,2,9,29.1555,-82.993333,0.5,20.6,28.5,"5.3",NA,NA,NA,7.7,"FWC"
1999,2,9,29.1405,-83.022,0.3,20.9,30.5,"6.3",NA,NA,NA,7.9,"FWC"
1999,2,9,29.137667,-83.024833,0.3,21,30.6,"7.3",NA,NA,NA,8.1,"FWC"
1999,2,9,29.139167,-83.055333,0.2,22,30.7,"5.5",NA,NA,NA,7.7,"FWC"
1999,2,9,29.125833,-83.070167,0.3,21.6,32,"7.3",NA,NA,NA,8.1,"FWC"
1999,2,9,29.130167,-83.0565,0.3,23.1,31,"7.1",NA,NA,NA,8.1,"FWC"
1999,2,9,29.0965,-83.046667,0.3,22.1,32,"8.1",NA,NA,NA,8.3,"FWC"
1999,2,9,29.080167,-83.077,0.3,22.1,33.4,"8.2",NA,NA,NA,8.3,"FWC"
1999,2,10,29.365,-83.19,0.5,21.9,17.6,"6.5",NA,NA,NA,7.9,"FWC"
1999,2,10,29.3475,-83.180333,0.3,22.5,15.2,"7",NA,NA,NA,7.9,"FWC"
1999,2,10,29.3235,-83.156833,0.9,21.6,0.5,"6.8",NA,NA,NA,7.6,"FWC"
1999,2,10,29.286667,-83.1405,0.3,23.6,4.8,"7.1",NA,NA,NA,7.7,"FWC"
