"X2007.8.Year","X2007.8.Month","X2007.8.Day","X2007.8.Lat","X2007.8.Lon","X2007.8.Depth","X2007.8.Bottom_temp","X2007.8.Bottom_sal","X2007.8.Bottom_DO","X2007.8.Surface_temp","X2007.8.Surface_sal","X2007.8.Surface_DO","X2007.8.pH","X2007.8.Data_source"
2007,8,1,29.3124,-83.1708,0.3,29.6,24.7,"4.5",29.6,24.7,4.5,7.8,"FWC"
2007,8,1,29.328467,-83.17875,0.4,29.5,19.6,"4.7",29.5,19.6,4.7,7.7,"FWC"
2007,8,1,29.32805,-83.1769,1.4,29.7,19.5,"3.7",29.9,19.8,4.9,7.6,"FWC"
2007,8,1,29.357517,-83.185983,0.6,29.4,24.4,"5",29.4,24.4,5.1,7.8,"FWC"
2007,8,1,29.345433,-83.17045,0.8,29.4,20.8,"5.3",29.4,20.6,5.3,7.7,"FWC"
2007,8,1,29.344833,-83.170833,0.7,29.6,20.8,"5.2",29.9,20.5,4.8,7.7,"FWC"
2007,8,1,29.3445,-83.15935,0.6,29.9,18.8,"4",30.3,18.2,4.6,7.4,"FWC"
2007,8,1,29.343567,-83.149,0.9,29.8,15.5,"3.6",29.9,15.4,3.6,7.4,"FWC"
2007,8,1,29.331833,-83.150333,1.1,29.9,18.1,"5.4",29.9,17.7,5.3,7.8,"FWC"
2007,8,1,29.32625,-83.15995,1.1,30.2,23.5,"6.3",30.2,23.2,6.4,7.9,"FWC"
2007,8,2,29.127033,-83.051133,1.3,26.9,33.1,"4.6",26.8,33,4.7,8,"FWC"
2007,8,2,29.128683,-83.049567,1.2,27,33.4,"4.8",27,33.1,5.1,8,"FWC"
2007,8,2,29.1412,-83.031083,0.7,26.9,31.3,"5.9",26.9,31.3,6.3,7.9,"FWC"
2007,8,2,29.15575,-83.011467,0.3,28,32.6,"6.8",28,32.6,6.8,8.1,"FWC"
2007,8,2,29.159433,-82.99675,0.6,27.3,31.2,"6.5",27.3,31.2,6.8,8,"FWC"
2007,8,2,29.174233,-82.994283,0.3,27.8,29.8,"6.4",28.1,28.7,6.9,7.9,"FWC"
2007,8,2,29.1731,-82.9825,0.4,27.6,29.3,"6.8",27.6,29.3,6.9,7.9,"FWC"
2007,8,3,29.287467,-83.112933,5,29.9,10.8,"5",29.8,8.4,6.4,7.8,"FWC"
2007,8,3,29.277833,-83.113667,0.5,30.2,10.1,"4.7",30.2,10,4.8,7.8,"FWC"
2007,8,3,29.277217,-83.110667,0.7,30.2,6,"4.9",30.1,5.8,4.9,7.7,"FWC"
2007,8,3,29.2946,-83.12775,1.2,30.9,9.4,"3.3",30.9,9.3,3.5,7.4,"FWC"
2007,8,3,29.285833,-83.14,0.2,32.6,11,"4.2",NA,NA,NA,7.7,"FWC"
2007,8,3,29.288133,-83.149233,0.3,32.6,11.2,"5.7",32.7,10,5.5,8,"FWC"
2007,8,3,29.2782,-83.168833,0.4,32.5,8.2,"6.9",32.5,8.2,6.9,8.2,"FWC"
2007,8,3,29.291967,-83.162167,0.6,30.9,2.8,"7.6",30.9,2.8,7.6,8.2,"FWC"
2007,8,3,29.309667,-83.143867,0.7,30.9,1.3,"7.7",30.8,1.3,7.9,8.2,"FWC"
2007,8,3,29.321033,-83.112467,0.8,29.9,0.2,"9.2",29.9,0.2,9.7,8.4,"FWC"
2007,8,3,29.322417,-83.129183,0.4,30.4,0.3,"8.2",30.3,0.3,8.5,8.2,"FWC"
2007,8,4,29.095317,-83.022967,4,30,34,"5.3",30.5,31.2,6.1,8.2,"FWC"
2007,8,4,29.09525,-83.028583,0.3,30.5,31.8,"6",30.5,31.8,6,8.3,"FWC"
2007,8,4,29.092533,-83.0107,1.7,30.5,35.2,"5.5",30.9,32.7,6.3,8.1,"FWC"
2007,8,4,29.052317,-82.998667,3.7,30.2,35.8,"5.4",30.3,35.8,5.4,8.1,"FWC"
2007,8,4,29.08315,-83.071883,0.5,30.9,32.9,"6.6",30.8,32.9,6.7,8.3,"FWC"
2007,8,4,29.066133,-83.147267,6.2,29.3,35.8,"4.8",30.7,32,6.3,8.1,"FWC"
2007,8,5,29.09905,-83.033367,0.6,30.8,32.7,"4.5",30.8,32.5,4.5,8.2,"FWC"
2007,8,5,29.097817,-83.0331,0.6,30.8,33.1,"4.1",30.9,33.1,4,8.2,"FWC"
2007,8,5,29.09835,-83.06095,0.7,32.1,31.2,"4.9",32.1,31.2,5.2,8.4,"FWC"
2007,8,5,29.097017,-83.06195,0.6,32.3,31.1,"5.2",32.3,31.8,5.1,8.5,"FWC"
2007,8,5,29.10095,-83.075417,0.9,32.1,30.4,"5.5",32.2,30.5,5.8,8.4,"FWC"
2007,8,5,29.17415,-83.041667,0.6,32.7,21.8,"4.7",32.8,21.7,5,8.2,"FWC"
2007,8,5,29.170533,-83.051717,0.6,32.8,22.3,"5.5",33,22.3,5.8,8.2,"FWC"
2007,8,5,29.156583,-83.058383,0.5,32.5,23.5,"5.7",32.5,23.3,5.8,8.3,"FWC"
2007,8,5,29.147083,-83.073333,1,32.1,26.8,"6.9",32.8,25.6,7,8.3,"FWC"
2007,8,6,29.268933,-83.105683,1.3,31.3,17.2,"2.7",30.9,13.8,4.9,7.7,"FWC"
2007,8,6,29.279083,-83.082617,1,30.8,8.5,"4.1",30.8,8.4,4.2,7.8,"FWC"
2007,8,6,29.262967,-83.078967,0.9,31,12.4,"4.1",31.1,12.2,4.2,7.8,"FWC"
2007,8,6,29.26125,-83.078633,0.9,31.3,12.1,"5.5",31.2,11.6,6.4,7.9,"FWC"
2007,8,6,29.241133,-83.074467,1.2,31.8,17.8,"5.7",31.8,17.8,5.9,8.2,"FWC"
2007,8,6,29.246233,-83.064717,0.7,31.9,16.1,"5.4",31.9,16.1,5.6,8.1,"FWC"
2007,8,6,29.23065,-83.058517,0.8,31.8,17.6,"4.8",32.4,17.1,5.5,8,"FWC"
2007,8,6,29.230817,-83.069133,0.9,32.4,19.5,"5.7",32.7,19.2,5.9,8.1,"FWC"
2007,8,6,29.222583,-83.086667,0.8,32.4,21.1,"6.6",32.4,21.1,6.7,8.3,"FWC"
2007,8,7,29.296317,-83.110933,5.6,30.8,0.5,"5.8",30.8,0.4,6.2,7.8,"FWC"
2007,8,7,29.247167,-83.1957,2.5,31.9,33.2,"5",32,30.3,6.1,8.1,"FWC"
2007,8,7,29.345567,-83.297233,3.5,32,36.5,"5.9",32.1,36.6,6.4,8.3,"FWC"
2007,8,7,29.327533,-83.23685,2.8,31.6,33.9,"5.3",32.8,29.1,7.1,8.2,"FWC"
2007,8,7,29.317667,-83.230517,3.8,31.6,34.4,"4.9",33,30.1,6.8,8.1,"FWC"
2007,8,7,29.30735,-83.167933,4.4,30,28.6,"6.2",32.7,21.5,8.2,8.2,"FWC"
2007,8,7,29.299467,-83.1578,2.2,32.4,23.4,"6.4",32.4,17.1,7.7,8.1,"FWC"
2007,8,7,29.307833,-83.150283,2.5,33,24.3,"7.4",33,22.7,7.6,8.1,"FWC"
2007,8,8,29.173067,-83.068367,0.3,30.5,24.5,"3.8",30.5,24.5,4,7.9,"FWC"
2007,8,8,29.190683,-83.087067,0.6,31.5,23.2,"5.8",31.5,23.2,5.8,7.9,"FWC"
2007,8,8,29.1998,-83.080417,0.3,31.1,22.1,"5.1",31.1,22.1,5.1,7.8,"FWC"
2007,8,8,29.224283,-83.085567,0.5,31.8,21.3,"6.3",31.8,21.3,6.4,7.9,"FWC"
2007,8,8,29.189467,-83.1507,4.5,31.8,32.3,"3.2",33,28.4,6.2,7.8,"FWC"
2007,8,8,29.123933,-83.132433,5.5,31.8,33.8,"5.1",32.6,33.9,5.6,7.8,"FWC"
2007,8,27,29.25666667,-83.1,0.4,29.9,24.1,"4.5",29.8,23.1,4.8,8,"FDACS"
2007,8,27,29.2995,-83.18833333,0.4,30.6,28.1,"5.8",30.4,22.4,6.5,8.1,"FDACS"
2007,8,27,29.36566667,-83.2,0.4,30.6,24.8,"6.4",30.6,24.8,6.5,8.2,"FDACS"
2007,8,27,29.355,-83.17333333,0.5,30.8,21.6,"6.1",30.8,21.6,6.1,8,"FDACS"
2007,8,27,29.34333333,-83.192,0.5,30.4,26.7,"5.9",30.5,26.7,6,8.1,"FDACS"
2007,8,27,29.243,-83.0945,0.5,29.8,25.3,"4.7",29.8,25.3,4.8,8.1,"FDACS"
2007,8,27,29.23116667,-83.0855,0.5,29.7,25.8,"4.6",29.7,25.8,4.7,8.1,"FDACS"
2007,8,27,29.249,-83.1705,0.5,30.3,30.7,"5.2",30.3,30.8,5.2,8.2,"FDACS"
2007,8,27,29.34766667,-83.182,0.5,30.6,22.7,"6",30.7,22.8,6.3,8.1,"FDACS"
2007,8,27,29.34016667,-83.1715,0.5,30.5,21.8,"5.5",31,20.8,7.2,8.1,"FDACS"
2007,8,27,29.2745,-83.17333333,0.5,29.8,24.1,"4.9",29.8,21.3,6.4,8.1,"FDACS"
2007,8,27,29.2245,-83.0795,0.5,30.6,29.1,"6.5",31.2,27.9,7.6,8.2,"FDACS"
2007,8,27,29.2245,-83.07983333,0.5,30.6,29.1,"6.5",31.2,27.9,7.6,8.2,"FDACS"
2007,8,27,29.36133333,-83.213,0.6,30.6,25.9,"5.9",30.6,25.9,5.9,8.2,"FDACS"
2007,8,27,29.31866667,-83.19866667,0.6,30.6,29.9,"4.2",30.5,27.9,5.8,8.1,"FDACS"
2007,8,27,29.25366667,-83.10166667,0.6,30.7,27.2,"5.6",31.2,27.3,6.2,8.2,"FDACS"
