"X2017.3.Year","X2017.3.Month","X2017.3.Day","X2017.3.Lat","X2017.3.Lon","X2017.3.Depth","X2017.3.Bottom_temp","X2017.3.Bottom_sal","X2017.3.Bottom_DO","X2017.3.Surface_temp","X2017.3.Surface_sal","X2017.3.Surface_DO","X2017.3.pH","X2017.3.Data_source"
2017,3,1,29.317833,-83.196633,0.3,21.3,18.3,"7.1",21.3,18.2,7.6,8,"FWC"
2017,3,1,29.307416,-83.1642,0.3,21.8,0.4,"6.7",21.7,0.4,6.7,8.6,"FWC"
2017,3,1,29.302616,-83.156216,3.3,21.1,0.2,"6.5",21.1,0,8.1,8.3,"FWC"
2017,3,1,29.303516,-83.155933,3,21.1,0.1,"6.6",23.5,0.1,6.3,7.7,"FWC"
2017,3,1,29.28935,-83.16125,4.2,21.9,0.2,"7",22.6,0.3,8.6,7.8,"FWC"
2017,3,1,29.3211,-83.142233,1.3,22.1,0.1,"6.9",22.5,0.2,7,7.7,"FWC"
2017,3,1,29.318,-83.1167,0.6,22.9,0.1,"6.9",23,0.1,7.3,7.8,"FWC"
2017,3,1,29.320833,-83.1111,0.9,21.3,0.1,"6.3",21.7,0.1,6.4,7.5,"FWC"
2017,3,1,29.325833,-83.1033,0.6,21.6,0.1,"6.7",21.6,0.1,7.2,7.6,"FWC"
2017,3,1,29.317816,-83.112783,4.3,21.3,0.1,"6.4",21.6,0.1,7.4,7.6,"FWC"
2017,3,2,29.15225,-82.971516,0.2,21.6,27.5,"8",NA,NA,NA,8,"FWC"
2017,3,2,29.141,-82.975716,0.6,21.6,27.2,"8",21.6,27.2,8,7.7,"FWC"
2017,3,2,29.112816,-82.996366,1.9,21.2,28.3,"7.6",21.2,28.3,7.6,8,"FWC"
2017,3,2,29.094133,-83.015416,0.7,21.5,29.6,"8.4",21.5,29.6,8.4,8.1,"FWC"
2017,3,2,29.096383,-83.041933,2.5,21.4,30,"7.5",21.4,30,7.7,8,"FWC"
