"X1989.4.Year","X1989.4.Month","X1989.4.Day","X1989.4.Lat","X1989.4.Lon","X1989.4.Depth","X1989.4.Bottom_temp","X1989.4.Bottom_sal","X1989.4.Bottom_DO","X1989.4.Surface_temp","X1989.4.Surface_sal","X1989.4.Surface_DO","X1989.4.pH","X1989.4.Data_source"
1989,4,25,29.31516667,-83.16333333,0.2,NA,NA,NA,24.6,0.2,NA,8.1,"FDACS"
1989,4,25,29.23116667,-83.0855,0.2,NA,NA,NA,26.5,20.1,NA,8.3,"FDACS"
1989,4,25,29.24483333,-83.074,0.2,NA,NA,NA,27.3,13.8,NA,8.4,"FDACS"
1989,4,25,29.2995,-83.18833333,0.2,NA,NA,NA,25.6,21.5,NA,8.3,"FDACS"
1989,4,25,29.34766667,-83.182,0.2,NA,NA,NA,28.8,19.9,NA,8.2,"FDACS"
1989,4,25,29.23733333,-83.08233333,0.2,NA,NA,NA,26.7,14.8,NA,8.3,"FDACS"
1989,4,25,29.34633333,-83.174,0.4,NA,NA,NA,25.9,19.8,NA,8.1,"FDACS"
1989,4,25,29.3235,-83.157,0.4,NA,NA,NA,24.9,6.8,NA,8,"FDACS"
1989,4,25,29.1665,-83.0315,0.4,24.6,20,NA,24.7,19.8,NA,7.9,"FDACS"
1989,4,25,29.362,-83.1815,0.4,24.6,20,NA,24.7,19.8,NA,7.9,"FDACS"
1989,4,25,29.3445,-83.19233333,0.4,25.8,25.3,NA,25.9,20.1,NA,8.2,"FDACS"
1989,4,25,29.34333333,-83.192,0.4,25.1,27.8,NA,25.1,25.9,NA,8.1,"FDACS"
1989,4,25,29.32,-83.19166667,0.4,NA,NA,NA,25.9,10.5,NA,8,"FDACS"
1989,4,25,29.258,-83.11283333,0.4,24.9,20.9,NA,26.7,17.8,NA,8.3,"FDACS"
1989,4,25,29.243,-83.0945,0.4,NA,NA,NA,26.2,15.9,NA,8.3,"FDACS"
1989,4,25,29.36566667,-83.2,0.4,NA,NA,NA,24.3,21.8,NA,8.1,"FDACS"
1989,4,25,29.3615,-83.18983333,0.4,25.1,23.6,NA,25.7,19.5,NA,8,"FDACS"
1989,4,25,29.34016667,-83.1715,0.4,25,19.1,NA,25.2,16.5,NA,7.9,"FDACS"
1989,4,25,29.329,-83.17383333,0.4,NA,NA,NA,25.9,18.6,NA,8.1,"FDACS"
1989,4,25,29.27,-83.14333333,0.4,25.1,18.1,NA,26.4,11.7,NA,8.1,"FDACS"
1989,4,25,29.24816667,-83.15416667,0.6,24.4,24.3,NA,27.3,13.9,NA,8.3,"FDACS"
1989,4,25,29.25666667,-83.1,0.6,24.9,19,NA,26,15.7,NA,8.3,"FDACS"
1989,4,25,29.26833333,-83.13233333,0.6,24.9,14.9,NA,26.8,10.7,NA,8.1,"FDACS"
1989,4,25,29.3285,-83.15416667,0.8,24.3,12.8,NA,24.3,4.5,NA,8,"FDACS"
1989,4,25,29.34933333,-83.21066667,0.8,24.2,27.8,NA,26.9,20.9,NA,8.3,"FDACS"
1989,4,25,29.36133333,-83.213,0.8,24.7,28.3,NA,26.8,22.9,NA,8.3,"FDACS"
1989,4,25,29.13683333,-83.03066667,0.8,24.5,28.9,NA,26.6,22.6,NA,8.3,"FDACS"
1989,4,25,29.25483333,-83.14583333,0.8,25,15.8,NA,26.8,10.6,NA,8.2,"FDACS"
1989,4,25,29.16333333,-83.04666667,0.8,25,15.8,NA,26.8,10.6,NA,8.2,"FDACS"
1989,4,25,29.2745,-83.17333333,0.8,25.3,20.9,NA,26.1,17.1,NA,8.1,"FDACS"
1989,4,25,29.31866667,-83.19866667,1,24.4,29.8,NA,26.9,27.4,NA,8.1,"FDACS"
1989,4,25,29.305,-83.17633333,1,24.7,4.9,NA,24.6,2.8,NA,8.2,"FDACS"
1989,4,25,29.2635,-83.171,1,25.8,25.1,NA,24.9,14.1,NA,8.2,"FDACS"
1989,4,25,29.31016667,-83.19933333,1.2,24.8,30.1,NA,27.6,29.9,NA,8.2,"FDACS"
