"X2005.2.Year","X2005.2.Month","X2005.2.Day","X2005.2.Lat","X2005.2.Lon","X2005.2.Depth","X2005.2.Bottom_temp","X2005.2.Bottom_sal","X2005.2.Bottom_DO","X2005.2.Surface_temp","X2005.2.Surface_sal","X2005.2.Surface_DO","X2005.2.pH","X2005.2.Data_source"
2005,2,1,29.1169,-83.026917,0.7,13.2,24.8,"5.9",13.2,24.8,5.9,8.1,"FWC"
2005,2,1,29.101417,-83.060817,0.2,13.8,25.7,"6",NA,NA,NA,8.2,"FWC"
2005,2,1,29.146483,-83.07185,0.2,13.9,26.5,"6.1",NA,NA,NA,8.1,"FWC"
2005,2,1,29.20065,-83.080683,0.2,14.3,25,"6.1",NA,NA,NA,8.2,"FWC"
2005,2,1,29.210117,-83.086033,0.2,14.5,25.5,"6.5",NA,NA,NA,8,"FWC"
2005,2,1,29.209483,-83.080467,0.2,14.9,25.5,"6.4",NA,NA,NA,8,"FWC"
2005,2,1,29.1939,-83.077167,0.2,15.6,24.5,"6.2",NA,NA,NA,8,"FWC"
2005,2,1,29.133117,-83.089933,0.4,15.3,27.2,"5.9",15.3,27.2,6.2,7.9,"FWC"
2005,2,2,29.09575,-82.989533,1.8,13.5,26.1,"5.9",13.6,26.1,6.1,8.1,"FWC"
2005,2,2,29.10655,-82.978917,1.9,13.6,25.9,"6",13.7,25.9,6.2,7.9,"FWC"
2005,2,2,29.153167,-82.993167,0.6,14.2,24.7,"6",14.3,24.7,6.2,7.9,"FWC"
2005,2,2,29.145533,-83.017867,0.4,14.5,25.2,"6.2",14.5,25.2,6.5,7.9,"FWC"
2005,2,2,29.156333,-83.0176,0.2,16.1,24.8,"5.8",NA,NA,NA,7.9,"FWC"
2005,2,2,29.168433,-83.013817,0.2,16.1,24.8,"5.7",NA,NA,NA,7.8,"FWC"
2005,2,2,29.168617,-83.0347,0.2,15.2,26.2,"5.7",NA,NA,NA,7.8,"FWC"
2005,2,2,29.169517,-83.035783,0.5,15.8,25.4,"5.6",15.8,25.4,5.9,7.8,"FWC"
2005,2,2,29.168367,-83.029583,0.6,15.7,25.4,"5.6",15.8,25.4,5.7,7.8,"FWC"
2005,2,2,29.153817,-83.059767,2.3,14.7,27.7,"5.9",14.9,27.3,6.2,7.9,"FWC"
2005,2,2,29.111433,-82.987317,2.5,13.8,26.5,"5.8",14.8,26.3,6,7.8,"FWC"
2005,2,2,29.140517,-82.989367,2.6,14.8,25.4,"6.1",14.7,25.3,6.1,7.9,"FWC"
2005,2,3,29.300983,-83.197083,2.6,13.5,29.8,"6",15.7,23.8,7.6,8.1,"FWC"
2005,2,3,29.335883,-83.212817,2.7,14.5,26.8,"6.9",14.5,26.7,7.2,8.1,"FWC"
2005,2,3,29.264267,-83.248933,5.7,13.7,32.1,"5.8",15.3,28.2,6.6,7.9,"FWC"
2005,2,3,29.24775,-83.22555,5.2,13.6,31.1,"6.2",15.4,29.1,6.3,8,"FWC"
2005,2,3,29.2389,-83.189183,2.7,13.9,30.2,"6.6",15.2,29.2,6.5,8,"FWC"
2005,2,3,29.282467,-83.112667,5.8,15.5,18.6,"7",16.9,13,6.6,8,"FWC"
2005,2,3,29.29395,-83.110667,4.5,16.3,14.8,"6.6",17.4,10.2,6.3,7.9,"FWC"
2005,2,4,29.32,-83.11335,3.7,17.3,0.1,"4.5",17.3,0.1,4.5,7.8,"FWC"
2005,2,4,29.322433,-83.11295,4.2,17.4,0.1,"4.5",17.2,0.1,4.8,7.7,"FWC"
2005,2,4,29.30915,-83.1465,2.5,17.5,0.1,"4.8",17.5,0.1,5,7.7,"FWC"
2005,2,4,29.3115,-83.147867,1.6,17.6,0.2,"4.6",17.7,0.2,4.7,7.6,"FWC"
2005,2,5,29.285583,-83.136367,0.2,15.4,4.8,"5.7",NA,NA,NA,8,"FWC"
2005,2,5,29.273,-83.116083,0.2,16.2,0.3,"5.3",NA,NA,NA,8.7,"FWC"
2005,2,5,29.306533,-83.1164,0.2,16.5,0.1,"5.3",NA,NA,NA,8.1,"FWC"
2005,2,5,29.272933,-83.104233,0.2,15.3,1.4,"5.4",NA,NA,NA,7.9,"FWC"
2005,2,5,29.274467,-83.095133,0.2,15.6,2.2,"5.8",NA,NA,NA,8.1,"FWC"
2005,2,5,29.288567,-83.08545,0.2,14.8,3.6,"5.5",NA,NA,NA,7.9,"FWC"
2005,2,5,29.271533,-83.082783,0.2,15,6.3,"5.8",NA,NA,NA,7.9,"FWC"
2005,2,5,29.262583,-83.082633,0.6,15.8,11.9,"6",15.7,11.8,6,8.2,"FWC"
2005,2,5,29.244917,-83.052333,0.2,15.1,13.2,"5.3",NA,NA,NA,7.9,"FWC"
2005,2,6,29.363217,-83.182617,0.2,14.7,19.9,"5",NA,NA,NA,7.7,"FWC"
2005,2,6,29.334167,-83.1727,0.2,15.6,18.3,"5.8",NA,NA,NA,7.9,"FWC"
2005,2,6,29.333117,-83.15825,0.2,15.3,7.7,"5.3",NA,NA,NA,7.6,"FWC"
2005,2,6,29.323783,-83.1572,0.5,15.7,4.4,"5.1",16.1,0.6,5.4,7.5,"FWC"
2005,2,6,29.315283,-83.16115,0.6,16.3,0.5,"5",16.3,0.4,5.1,7.7,"FWC"
