"X1992.4.Year","X1992.4.Month","X1992.4.Day","X1992.4.Lat","X1992.4.Lon","X1992.4.Depth","X1992.4.Bottom_temp","X1992.4.Bottom_sal","X1992.4.Bottom_DO","X1992.4.Surface_temp","X1992.4.Surface_sal","X1992.4.Surface_DO","X1992.4.pH","X1992.4.Data_source"
1992,4,9,29.2995,-83.18833333,0.2,NA,NA,NA,20.1,6.6,7.4,7.9,"FDACS"
1992,4,9,29.31516667,-83.16333333,0.3,19.3,0,"6.8",19.3,0,6.3,7.8,"FDACS"
1992,4,9,29.34333333,-83.192,0.3,19.5,22.5,"8",21,10.7,7.6,7.9,"FDACS"
1992,4,9,29.32,-83.19166667,0.3,19.9,23.9,"7.7",20.7,6.1,7.2,7.9,"FDACS"
1992,4,9,29.243,-83.0945,0.3,19.8,14.3,"7.6",21.6,7.2,7.9,7.9,"FDACS"
1992,4,9,29.24483333,-83.074,0.3,20.9,14.7,"7.2",23.2,11.5,7.1,7.9,"FDACS"
1992,4,9,29.36566667,-83.2,0.3,20.2,18.2,"7.7",21.8,12.1,7.7,7.9,"FDACS"
1992,4,9,29.34766667,-83.182,0.3,20.2,19.4,"7.6",20.8,12.2,6.9,7.8,"FDACS"
1992,4,9,29.34016667,-83.1715,0.3,20.2,16.6,"7",20.9,5,6.9,7.8,"FDACS"
1992,4,9,29.25633333,-83.07833333,0.3,22.3,10.1,"6.7",23.1,9.1,6.9,7.9,"FDACS"
1992,4,9,29.2245,-83.0795,0.3,21.4,18,"7.6",22,16.7,7.5,7.9,"FDACS"
1992,4,9,29.2245,-83.07983333,0.3,21.4,18,"7.6",22,16.7,7.5,7.9,"FDACS"
1992,4,9,29.3235,-83.157,0.4,19.8,0.5,"6.6",19.9,0,7.4,7.8,"FDACS"
1992,4,9,29.3445,-83.19233333,0.4,19.6,20.3,"8",20.9,12.1,7.5,7.8,"FDACS"
1992,4,9,29.2635,-83.171,0.4,20.5,14.1,"8.2",22.3,10.9,7.9,7.8,"FDACS"
1992,4,9,29.23116667,-83.0855,0.4,20.8,19,"7.5",22.2,16.5,7.8,7.9,"FDACS"
1992,4,9,29.3615,-83.18983333,0.4,20.4,15,"6.9",21.4,11.4,6.9,7.8,"FDACS"
1992,4,9,29.26833333,-83.13233333,0.4,19.9,14.6,"6.7",21.7,0.8,6.9,7.9,"FDACS"
1992,4,9,29.2745,-83.17333333,0.4,19.2,21.5,"7.6",20.5,1,7.4,7.8,"FDACS"
1992,4,9,29.23066667,-83.07566667,0.4,22.1,15.2,"7.1",22.7,14.7,7.3,7.9,"FDACS"
1992,4,9,29.34933333,-83.21066667,0.5,19.6,22.2,"9.3",21.3,15.9,12.1,8,"FDACS"
1992,4,9,29.31866667,-83.19866667,0.5,19.5,21.8,"8.5",21.3,7.4,7.6,7.9,"FDACS"
1992,4,9,29.305,-83.17633333,0.5,19.5,7.3,"6.9",20.1,0,7.2,7.9,"FDACS"
1992,4,9,29.24816667,-83.15416667,0.5,20.3,22,"7.7",23.1,13.2,8.2,7.9,"FDACS"
1992,4,9,29.25666667,-83.1,0.5,20,18.6,"6.9",22.1,8.2,7.5,7.8,"FDACS"
1992,4,9,29.25366667,-83.10166667,0.5,19.7,13.4,"6.7",22.3,2,7.5,7.9,"FDACS"
1992,4,9,29.2875,-83.1655,0.5,19.2,7.2,"7",19.6,0,6.9,7.9,"FDACS"
1992,4,9,29.329,-83.17383333,0.5,19.6,20.2,"7",20.6,3.8,7,7.8,"FDACS"
1992,4,9,29.23733333,-83.08233333,0.5,20.8,15.6,"7.6",22.5,14.8,7.7,7.9,"FDACS"
1992,4,9,29.27,-83.14333333,0.5,19.3,21.3,"7.7",21.6,5.3,7.6,7.9,"FDACS"
1992,4,9,29.34633333,-83.174,0.6,20.7,8.2,"6.5",21.3,6.4,6.7,7.8,"FDACS"
1992,4,9,29.13683333,-83.03066667,0.6,19.9,21.3,"9.3",21.5,12.7,9.3,8,"FDACS"
1992,4,9,29.25483333,-83.14583333,0.6,19.9,18.2,"7.3",21,2.1,7.2,7.8,"FDACS"
1992,4,9,29.16333333,-83.04666667,0.6,19.9,18.2,"7.3",21,2.1,7.2,7.8,"FDACS"
1992,4,9,29.258,-83.11283333,0.6,19.3,22.3,"5.8",22.8,6.8,7.6,7.9,"FDACS"
1992,4,9,29.3285,-83.15416667,0.7,19.7,0.7,"6.7",20.2,0.6,6.8,7.8,"FDACS"
1992,4,9,29.36133333,-83.213,0.7,19.3,21.6,"8.9",21.8,14.1,9.1,7.9,"FDACS"
1992,4,9,29.31016667,-83.19933333,0.7,19.4,26.3,"8.2",19.8,21.2,8.5,7.8,"FDACS"
1992,4,9,29.279,-83.0885,0.8,19.6,7.5,"6.7",22.3,0,7.1,7.9,"FDACS"
1992,4,9,29.249,-83.1705,0.8,19.2,26.6,"7.9",21.1,12.7,8.2,7.9,"FDACS"
1992,4,9,29.32516667,-83.139,1,20.2,0,"6.6",20.2,0,6.9,7.8,"FDACS"
1992,4,9,29.2775,-83.11216667,1.1,19.3,0,"6.7",19.7,0,7.7,7.9,"FDACS"
1992,4,9,29.315,-83.11966667,2,19.9,0,"6.5",19.7,0,6.8,7.9,"FDACS"
