"X2009.4.Year","X2009.4.Month","X2009.4.Day","X2009.4.Lat","X2009.4.Lon","X2009.4.Depth","X2009.4.Bottom_temp","X2009.4.Bottom_sal","X2009.4.Bottom_DO","X2009.4.Surface_temp","X2009.4.Surface_sal","X2009.4.Surface_DO","X2009.4.pH","X2009.4.Data_source"
2009,4,1,29.13805,-83.04125,0.9,22.3,30.4,"5.6",22.3,30.4,5.6,7.7,"FWC"
2009,4,1,29.138333,-83.02635,0.5,22.7,30.7,"5.9",22.8,30.6,5.9,7.8,"FWC"
2009,4,1,29.141217,-83.014917,0.6,22.9,30.7,"6.1",23.1,30.5,7,7.8,"FWC"
2009,4,1,29.15065,-83.026217,0.2,22.9,29.8,"5.7",NA,NA,NA,7.7,"FWC"
2009,4,1,29.157967,-83.021317,0.3,23.2,29.6,"6.1",23.2,29.6,6.8,7.7,"FWC"
2009,4,1,29.1537,-82.9917,1,23.2,29.2,"6.2",23.2,29.2,6.2,7.7,"FWC"
2009,4,1,29.1243,-83.024267,0.5,24,31.4,"6.4",24,31.4,6.8,7.8,"FWC"
2009,4,1,29.11945,-83.029083,0.5,24.5,31.5,"7.1",24.5,31.5,7.6,7.9,"FWC"
2009,4,2,29.323217,-83.1321,0.7,18.4,0,"5.7",18.5,0,5.5,7.1,"FWC"
2009,4,2,29.301067,-83.113067,0.2,19.3,0.1,"7.2",NA,NA,NA,7.1,"FWC"
2009,4,2,29.29705,-83.113333,0.4,18.5,0,"5.4",18.5,0,5.5,6.8,"FWC"
2009,4,2,29.2806,-83.11215,3.3,18.4,0.1,"5.3",19,0.1,5.6,6.8,"FWC"
2009,4,2,29.314267,-83.119017,2.7,18.3,0,"5.3",18.5,0,5.8,6.7,"FWC"
2009,4,2,29.30955,-83.145883,2.3,18.5,0.1,"5.4",18.8,0.1,5.6,6.7,"FWC"
2009,4,2,29.309383,-83.1442,2.3,19,0.1,"5.5",19,0.1,5.9,6.7,"FWC"
2009,4,2,29.302283,-83.159367,2.5,18.3,0.3,"5.1",18.4,0.1,5.4,6.8,"FWC"
2009,4,2,29.307433,-83.164967,1,18.3,0.1,"6.1",19.4,0.1,7,7,"FWC"
2009,4,2,29.3137,-83.142383,0.4,20.1,0.1,"5.9",20.6,0.1,6.1,6.9,"FWC"
2009,4,3,29.11065,-83.053583,0.4,15.3,21,"7",15.3,21.2,9.7,8,"FWC"
2009,4,3,29.1025,-83.061367,0.2,14.9,20.7,"7",NA,NA,NA,8,"FWC"
2009,4,3,29.09535,-83.034267,0.4,16.6,27.3,"5.9",16.6,27.3,6.5,7.9,"FWC"
2009,4,3,29.095583,-83.02895,0.3,17,27.3,"5.9",17,27.3,6.5,7.9,"FWC"
2009,4,3,29.130517,-83.093233,0.7,15.8,21.7,"7.8",16.4,18.8,8.2,7.9,"FWC"
2009,4,3,29.134267,-83.0863,0.6,16.6,22.7,"7",16.7,21.1,7.6,7.8,"FWC"
2009,4,3,29.130383,-83.085033,0.6,16.3,20.1,"8.3",17.2,15.1,8.6,7.9,"FWC"
2009,4,3,29.155583,-83.066983,0.3,19.1,7.7,"8.3",19,7.7,8.3,8,"FWC"
2009,4,3,29.162833,-83.051267,0.4,16.9,14.2,"7.8",16.9,13.3,7.8,8,"FWC"
2009,4,3,29.1642,-83.035717,0.6,16,15.6,"7.3",16.7,11.8,8.3,7.8,"FWC"
2009,4,4,29.276717,-83.146233,0.3,17.8,3.1,"6.4",18,3.1,6.3,7.4,"FWC"
2009,4,4,29.27815,-83.150867,0.4,17.5,6.2,"6.2",18.7,0.5,6,7.5,"FWC"
2009,4,4,29.285367,-83.173633,0.5,17.8,9.8,"7",17.9,9.2,7,7.9,"FWC"
2009,4,4,29.346483,-83.164817,0.3,17.9,10.2,"7",17.9,10.2,7,7.8,"FWC"
2009,4,4,29.354533,-83.165133,0.4,17.4,12.7,"7",17.5,12.7,7.1,7.9,"FWC"
2009,4,4,29.34835,-83.17525,0.4,18.4,9.5,"7.9",18.4,9.5,7.9,8,"FWC"
2009,4,4,29.361017,-83.1832,0.4,18.8,15.4,"8.3",18.8,15.3,8.3,8.1,"FWC"
2009,4,4,29.353567,-83.184367,0.9,18.3,13.5,"8.4",19.2,12.2,8.2,8.2,"FWC"
2009,4,4,29.29145,-83.168817,0.8,18.4,11.3,"6.9",20.4,3.8,6.9,7.8,"FWC"
2009,4,4,29.284833,-83.13915,0.7,19.8,3.3,"6.9",19.8,3.3,6.9,7.6,"FWC"
2009,4,4,29.295083,-83.143467,0.6,19.7,1.2,"6.6",19.7,1.1,6.6,7.5,"FWC"
