"X2001.5.Year","X2001.5.Month","X2001.5.Day","X2001.5.Lat","X2001.5.Lon","X2001.5.Depth","X2001.5.Bottom_temp","X2001.5.Bottom_sal","X2001.5.Bottom_DO","X2001.5.Surface_temp","X2001.5.Surface_sal","X2001.5.Surface_DO","X2001.5.pH","X2001.5.Data_source"
2001,5,1,29.2782,-83.1258,0.9,23.6,15.5,"6.6",23.8,10.1,7.3,7.5,"FWC"
2001,5,1,29.279867,-83.110067,1.8,23.6,12.4,"7.4",23.7,9.6,7.6,7.6,"FWC"
2001,5,1,29.2916,-83.097933,0.8,24,1.1,"7.1",24,1.1,7,7.6,"FWC"
2001,5,1,29.290333,-83.090067,1.3,24.1,6.5,"7",24.1,6.5,6.9,7.5,"FWC"
2001,5,1,29.293683,-83.076367,1,24.2,8.5,"6.8",24.2,8.3,6.8,7.6,"FWC"
2001,5,1,29.271667,-83.094333,0.8,23.9,15.1,"7",24,14.8,7,7.7,"FWC"
2001,5,2,29.30845,-83.156717,0.8,23.8,0.3,"7.4",23.9,0.3,7.7,7.6,"FWC"
2001,5,2,29.303183,-83.169117,1.3,22.3,24.6,"4.4",23.4,3.2,7.3,7.7,"FWC"
2001,5,2,29.317333,-83.1115,0.8,24.1,0.2,"7.8",24.6,0.2,9,7.7,"FWC"
2001,5,2,29.300533,-83.114067,5.6,24,0.7,"7.3",24.9,0.3,7.3,7.6,"FWC"
2001,5,2,29.317933,-83.1228,2.6,24,0.2,"7.1",24,0.2,7.5,7.6,"FWC"
2001,5,2,29.3202,-83.130783,2.5,23.9,0.7,"7.2",23.9,0.7,7.4,7.6,"FWC"
2001,5,2,29.323367,-83.1387,2.5,23.5,5.3,"6.9",24,3.1,7.4,7.6,"FWC"
2001,5,2,29.312717,-83.145117,2.7,23.6,12,"7.4",24.1,9.1,8.1,7.7,"FWC"
2001,5,3,29.146917,-83.074367,0.5,21.5,29.3,"5.4",21.5,29.2,6.1,7.6,"FWC"
2001,5,3,29.127533,-83.069933,1.3,23,30.8,"6.7",23.1,30.7,6.8,7.8,"FWC"
